0.43313336,0.10412726,0.07035176,0.23097304,0.30603439,0.48137214,0.24665745,0.2742547,0.21383969,0.34130104
0.37718854,0.25359514,0.0871672,0.02812695,0.15083886,0.37165675,0.24151083,0.09951342,0.19021704,0.15105112
0.51778994,0.11887652,0.07880405,0.17802976,0.05813061,0.35709986,0.14749482,0.18850953,0.06508539,0.25164155
0.3740811,0.32879206,0.15224594,0.12615534,0.27560295,0.43276971,0.18829504,0.07457187,0.05581499,0.31576762
0.64996774,0.34497224,0.13002882,0.23874525,0.2455264,0.40169328,0.43236411,0.1098082,0.05611401,0.16095294
0.34417734,0.56862119,0.11279392,0.08103007,0.25983949,0.40675924,0.1587262,0.23217425,0.2743777,0.14581315
0.58675541,0.77530454,0.02161975,0.02718996,0.14358717,0.37093891,0.43536049,0.16899633,0.26450441,0.13039859
0.54171505,0.53906968,0.02038026,0.23629465,0.30508797,0.34016465,0.14236927,0.34515331,0.2847906,0.23888151
0.4499323,0.35939961,0.10119216,0.11554473,0.30487269,0.42893237,0.1369386,0.33823627,0.24067553,0.43148292
0.54755803,0.404841,0.14675906,0.29033264,0.13102472,0.42327969,0.28836052,0.19504925,0.18067235,0.39241049
0.39393844,0.69619921,0.1661462,0.04426561,0.31448936,0.19754538,0.26264796,0.23309951,0.16369679,0.11148
0.59783349,0.2272879,0.04242397,0.24339306,0.15210165,0.45212799,0.34541431,0.13288057,0.05304533,0.47922503
0.32996454,0.60405226,0.09771557,0.2322861,0.2571828,0.35836116,0.27178747,0.28787986,0.07791601,0.18863856
0.5421255,0.31434422,0.11631112,0.15251294,0.20927658,0.27020153,0.3610774,0.14923739,0.26085648,0.20836657
0.38799129,0.18445912,0.03851686,0.05347533,0.21075919,0.40487584,0.16480244,0.11491539,0.19525958,0.389834
0.64181246,0.46724581,0.05659974,0.04814731,0.10823527,0.19099327,0.16280454,0.05424451,0.21024053,0.20972453
0.64100323,0.48735128,0.13948348,0.05535826,0.31053836,0.29635148,0.40545191,0.22221927,0.19081908,0.27618752
0.36452728,0.1359637,0.18821272,0.15376417,0.29663469,0.26028298,0.12592876,0.23883371,0.06608272,0.15967903
0.49699386,0.31268486,0.19878362,0.05316644,0.27933303,0.34252706,0.37675929,0.11770614,0.20677176,0.28020579
0.45495235,0.70211667,0.19800625,0.10550647,0.2363082,0.34385236,0.35903126,0.33427706,0.11233637,0.18441008
0.61417125,0.24250453,0.06952542,0.05227789,0.05133786,0.29777704,0.3469056,0.17436742,0.1426824,0.5890082
0.63119502,0.47414443,0.27495397,0.41728175,0.44391401,0.3937819,0.38059152,0.51484428,0.24532365,0.47208491
0.60905389,0.82856093,0.33065246,0.05070623,0.13296139,0.2191865,0.42447886,0.32167974,0.17296361,0.16953463
0.6254712,0.66579227,0.3770705,0.23520304,0.29689761,0.09424302,0.06993039,0.24897519,0.19083044,0.26026489
0.38653075,0.87029066,0.33438345,0.26733562,0.52539314,0.59976483,0.38614079,0.16284084,0.04132279,0.62451356
0.53820033,0.6281774,0.36642912,0.09804033,0.34266481,0.3991316,0.2958629,0.06835848,0.20441936,0.31998204
0.6180534,0.78903181,0.13192147,0.31827968,0.1941089,0.56985645,0.45678302,0.3115512,0.26105773,0.30645235
0.47930951,0.87674409,0.16167002,0.24127639,0.54405961,0.41171321,0.3212968,0.23902121,0.11941875,0.34048114
0.65257726,0.60781882,0.30399621,0.10753004,0.32460982,0.56022002,0.26905805,0.39007252,0.08435582,0.78066571
0.59354867,0.30665202,0.06335127,0.25686077,0.3261257,0.10126506,0.54612857,0.50385284,0.26456738,0.16457563
0.68285727,0.50873289,0.28664133,0.23881497,0.18671245,0.50909817,0.54012232,0.14917738,0.31217049,0.35618193
0.71874726,0.5164279,0.3517305,0.39153158,0.1881237,0.4845034,0.25747121,0.51515165,0.28910097,0.67079562
0.46313559,0.35287356,0.23477509,0.449528,0.29482017,0.13172748,0.31929029,0.20291569,0.31251623,0.47126965
0.53213785,0.37098633,0.07546095,0.31992432,0.33589882,0.17845935,0.43777224,0.04313307,0.41469373,0.58776407
0.67456356,0.42114143,0.26547553,0.37292145,0.54040907,0.32243076,0.06850981,0.28621431,0.33279563,0.70618423
0.69967615,0.46343884,0.21038043,0.21647907,0.41122191,0.27548824,0.37739066,0.10181145,0.26883002,0.77782661
0.48542449,0.66030959,0.25993466,0.38625908,0.47617067,0.5226382,0.2400047,0.18783041,0.40092024,0.6267693
0.69895321,0.1480013,0.0273683,0.29139924,0.51046455,0.59858426,0.42338318,0.25000488,0.07217486,0.53629844
0.69903169,0.46606927,0.27760047,0.40847235,0.07299548,0.48787891,0.19668389,0.21866578,0.09715199,0.46243975
0.57637122,0.73816519,0.06799346,0.05395639,0.4854198,0.3908407,0.1704149,0.50379938,0.09585239,0.41202794
0.45159094,0.31915483,0.00375897,0.36599222,0.50060471,0.42268599,0.12898781,0.25411679,0.20314978,0.50305163
0.60557548,0.45096097,0.10003929,0.38348069,0.1496085,0.26158129,0.29160403,0.14571902,0.32311903,0.49386459
0.74707682,0.35027999,0.39117779,0.30303882,0.18724019,0.36126096,0.39289975,0.41467449,0.04599345,0.51661268
0.54869091,0.82524113,0.11447766,0.36350985,0.3535325,0.24377653,0.36830894,0.34907232,0.37921516,0.59906843
0.61367262,0.77390295,0.25129924,0.40846359,0.3731703,0.21991309,0.2704116,0.32717412,0.40815068,0.14489603
0.46804418,0.70303507,0.07025603,0.07682871,0.31970388,0.58431927,0.31542619,0.5041481,0.46015049,0.26501846
0.67987593,0.49584131,0.3225954,0.34102052,0.21935763,0.11334334,0.53144665,0.09460122,0.53224511,0.69930123
0.63968668,0.88435495,0.3869079,0.36597269,0.23288752,0.48487508,0.05695933,0.30438332,0.26103659,0.56443643
0.61893632,0.57595687,0.32896692,0.42432551,0.10417305,0.17860205,0.06251232,0.48864447,0.31754591,0.73898425
0.43854688,0.16930929,0.32954214,0.41103668,0.20109509,0.27456272,0.11988851,0.52151861,0.18131323,0.43468973
0.3888768,0.81206226,0.05426562,0.21506682,0.38524311,0.45872707,0.52298704,0.24213718,0.41340258,0.19125649
0.51595381,0.19723688,0.19573882,0.19548983,0.52576076,0.06799396,0.23526498,0.25499304,0.52379424,0.69592414
0.38974185,0.65483061,0.21778634,0.44047229,0.22933692,0.2689768,0.14490428,0.08474465,0.46945759,0.40739651
0.6151075,0.62052948,0.23885838,0.02918371,0.4433973,0.18396289,0.11296194,0.31922633,0.05636338,0.63091331
0.43286295,0.28844205,0.34787817,0.16128061,0.12377709,0.54529207,0.05141778,0.47495525,0.09668463,0.17359433
0.45026168,0.25610775,0.26442306,0.03108546,0.05743016,0.48449157,0.1689658,0.19159887,0.11235049,0.11772729
0.64668722,0.53034671,0.29826611,0.22478577,0.43900852,0.33228088,0.10452701,0.28703451,0.52107029,0.11122283
0.6632908,0.79624511,0.20858049,0.21695828,0.53201309,0.08345397,0.28949096,0.23285714,0.38363167,0.43299357
0.71388033,0.17732276,0.03231619,0.28156789,0.08284112,0.2012588,0.36653836,0.31062891,0.19234828,0.79613198
0.56222273,0.47389803,0.24217072,0.06264674,0.40088971,0.51903601,0.37545833,0.42755025,0.40204516,0.23481661
0.53062197,0.29822499,0.13557265,0.21500453,0.25799483,0.10229721,0.263382,0.37250717,0.21837954,0.18990003
0.71919401,0.17236398,0.33270876,0.06008894,0.09828222,0.4563378,0.45588464,0.31487649,0.33082649,0.48434222
0.48185839,0.2153404,0.14143923,0.30609642,0.42514213,0.52745068,0.41053034,0.53325127,0.33821735,0.33318525
0.58116741,0.28593627,0.26269452,0.11642529,0.10410919,0.51495538,0.23378053,0.42418098,0.324273,0.66119939
0.68806206,0.88014635,0.32737074,0.28383651,0.37134958,0.06443961,0.51454215,0.45961422,0.16174729,0.20989957
0.63107951,0.36100806,0.13592986,0.02262549,0.48493135,0.3614766,0.25039217,0.09519357,0.35558117,0.10207311
0.6484447,0.28780365,0.167933,0.16658527,0.23502655,0.44687778,0.43841781,0.32082459,0.06502723,0.11787836
0.41296396,0.60191378,0.26958748,0.13700422,0.38096935,0.31711394,0.27102209,0.16477843,0.42011987,0.16194861
0.52196545,0.34093225,0.2713945,0.22925208,0.38356628,0.07497955,0.2476317,0.33764223,0.02407416,0.29702194
0.43449359,0.22704315,0.1022078,0.16109261,0.05386495,0.46085777,0.1378474,0.22150995,0.39294577,0.44018889
0.68334168,0.74883615,0.0288302,0.39055868,0.07115113,0.06030785,0.51058122,0.47691831,0.32515236,0.49284777
0.63379958,0.44580129,0.04606935,0.02896832,0.21238409,0.49072718,0.35906263,0.46097373,0.50747797,0.14345351
0.68779374,0.30978685,0.23554852,0.24530389,0.24788335,0.22065101,0.21975664,0.19652637,0.10911034,0.44754796
0.39561066,0.51776261,0.36236909,0.17023136,0.41368955,0.50042173,0.4575185,0.14522249,0.09761544,0.2220357
0.59095959,0.71296793,0.2622036,0.09617284,0.43642404,0.32176436,0.42722291,0.42273489,0.25791979,0.74539107
0.57579671,0.61553269,0.24980871,0.39162616,0.3636087,0.13302657,0.08414313,0.25437027,0.18049483,0.27776504
0.37246885,0.51572277,0.12416314,0.21432296,0.07844503,0.50743315,0.0883655,0.47805252,0.47330549,0.52280604
0.55282713,0.48091509,0.22172655,0.36048165,0.49793838,0.29735354,0.45490796,0.36547385,0.19040918,0.4224529
0.41034443,0.16826149,0.04140075,0.40662454,0.22171889,0.44287355,0.3022745,0.11145622,0.15130417,0.39518596
0.52576872,0.52774347,0.06349848,0.18032635,0.19144679,0.27482317,0.21918357,0.33687951,0.43829027,0.54605986
0.37636474,0.19371464,0.27135174,0.1421832,0.41186683,0.41111025,0.50317135,0.48283822,0.19668188,0.49957245
0.40657135,0.39286021,0.3870786,0.32034638,0.24597899,0.37727268,0.5190011,0.1840784,0.21964003,0.64999661
0.67527391,0.64269079,0.33158359,0.33767311,0.39270722,0.33951634,0.37301241,0.24440537,0.21176889,0.34107032
0.42210517,0.28707028,0.37906731,0.2290965,0.16327152,0.12566094,0.08858254,0.46754705,0.0736046,0.6350298
0.68404793,0.80927209,0.015099,0.16480868,0.4331538,0.12207697,0.23835994,0.10599102,0.46061288,0.63519043
0.67361749,0.24912055,0.17506936,0.1966692,0.38818146,0.18064161,0.27209935,0.1710118,0.41672435,0.40322813
0.56360446,0.36138496,0.32344955,0.22167671,0.4675567,0.25231253,0.52356509,0.54175309,0.26469039,0.28287565
0.50274897,0.53141863,0.38650726,0.37126323,0.45062961,0.12611919,0.17500161,0.35982489,0.48328198,0.47926934
0.39103589,0.77979598,0.34046642,0.1425771,0.43155842,0.20003521,0.5026531,0.09809479,0.25186046,0.76141755
0.4388152,0.47187983,0.13983403,0.03146818,0.07662844,0.32610391,0.16788904,0.54709844,0.21870372,0.10029503
0.72233036,0.7745575,0.25998427,0.36029367,0.11879979,0.20778367,0.46488079,0.38891815,0.09356013,0.58798605
0.52944059,0.12409593,0.03169031,0.13004729,0.46748155,0.35184233,0.41361739,0.2997189,0.07892904,0.28743314
0.47046048,0.15724457,0.16793022,0.36137662,0.27855681,0.11097184,0.50257344,0.33627169,0.02871074,0.45107053
0.44677525,0.23198994,0.17169556,0.28436812,0.17028212,0.27911218,0.38218565,0.0653754,0.53656688,0.12872911
0.56042378,0.5157156,0.39533259,0.25828534,0.24522687,0.30857429,0.3678354,0.53995089,0.15443464,0.09169441
0.66540801,0.38894594,0.29317641,0.29015049,0.43575069,0.45435284,0.2162593,0.04349791,0.30938728,0.66572638
0.42003565,0.72773122,0.18584916,0.31901738,0.36586792,0.49632373,0.08155027,0.43138091,0.26257018,0.29127865
0.36752251,0.27558647,0.01676238,0.42134952,0.30769179,0.59401749,0.32151535,0.1542563,0.41924419,0.21759447
0.49278967,0.72905642,0.34631931,0.16272762,0.1122375,0.25241055,0.49474326,0.41395308,0.49415787,0.35838423
0.73948943,0.50703852,0.19900936,0.4174535,0.30963793,0.49063145,0.41354066,0.06183131,0.33930025,0.67208572
0.56818976,0.37054491,0.03202756,0.30419527,0.20324793,0.3814419,0.26305804,0.38557535,0.2063199,0.11049572
0.69801487,0.39499626,0.39926024,0.1380588,0.54001364,0.57134741,0.08752058,0.35788165,0.2125549,0.6567891
0.62176424,0.86317573,0.05711179,0.28125635,0.44065598,0.06913943,0.08361668,0.43261315,0.21415409,0.35565517
0.57689786,0.59197397,0.27162482,0.42799412,0.23600669,0.46969646,0.33696089,0.30061374,0.23095804,0.54768373
0.44984466,0.20848992,0.29426994,0.2345889,0.24349369,0.35891999,0.18088834,0.15795358,0.25652475,0.79738288
0.46423075,0.83485355,0.19648008,0.07273409,0.47641315,0.29862348,0.49933952,0.25590893,0.06652909,0.57098907
0.68820849,0.36927846,0.13897012,0.0479238,0.32108568,0.54023243,0.47568103,0.39725883,0.51148196,0.53914402
0.66747855,0.51682948,0.04854498,0.10642156,0.11943844,0.48470518,0.06314201,0.31363136,0.21552292,0.65863644
0.57065877,0.59731972,0.03448619,0.15299501,0.54979752,0.44537831,0.31284783,0.42765721,0.45636988,0.13310051
0.73895189,0.6210241,0.1799898,0.31244687,0.22225739,0.53287808,0.44013146,0.35909078,0.11644046,0.77571052
0.52304731,0.83035557,0.02216514,0.07338928,0.12650773,0.14056139,0.21133038,0.39594603,0.20339223,0.75745092
0.70797037,0.77982829,0.10024212,0.29307455,0.32542071,0.11884366,0.2014123,0.30274336,0.28636377,0.20141785
0.7266428,0.24027153,0.26349315,0.32987209,0.35256945,0.5133915,0.33180902,0.45737522,0.03503795,0.1127325
0.60658149,0.56988156,0.26045199,0.34979237,0.25829339,0.40144516,0.29901903,0.35239693,0.17352598,0.76878812
0.54317793,0.74765676,0.27399634,0.14789656,0.08648651,0.08295217,0.26980275,0.2766531,0.1281322,0.51679539
0.475033,0.68032305,0.2936799,0.39013427,0.53768706,0.12192138,0.2352701,0.31767514,0.18913142,0.41586025
0.45698867,0.31337673,0.03872466,0.14479116,0.24207492,0.38845759,0.17413514,0.47861298,0.10464082,0.31575379
0.58107482,0.36391764,0.30524855,0.23425418,0.30736242,0.32431784,0.20427024,0.03228344,0.52097339,0.44392001
0.73667465,0.28781265,0.14115804,0.04173237,0.2974471,0.53528671,0.37713002,0.26941103,0.3044461,0.6899641
0.52237111,0.80831547,0.29100323,0.34845841,0.23296868,0.27031989,0.33514082,0.12316731,0.31320815,0.13294286
0.55170221,0.71623521,0.11188827,0.445309,0.39019932,0.11534606,0.53754141,0.22876897,0.44129553,0.32414142
0.72557943,0.70887283,0.07962315,0.23892268,0.30003895,0.07491684,0.11851819,0.19651157,0.2710844,0.40903176
0.59250421,0.52209447,0.13118634,0.28361929,0.13125102,0.59483866,0.41965968,0.1785942,0.19827793,0.67636836
0.56293593,0.67281705,0.11991623,0.370772,0.2341789,0.42059352,0.53994902,0.32936214,0.44228005,0.60223343
0.62521746,0.14078478,0.18983609,0.4358404,0.441452,0.47688911,0.3388172,0.40234206,0.32926734,0.20276868
0.6016101,0.60339393,0.33646685,0.08354355,0.39036345,0.06736378,0.52410259,0.07824463,0.0300368,0.30585859
0.4105725,0.6585902,0.16415096,0.35323809,0.51026047,0.53004974,0.41791864,0.05300908,0.09318372,0.22928603
0.48001981,0.6365369,0.21019086,0.15491362,0.13659121,0.55166829,0.22116351,0.2077721,0.42915459,0.59906568
0.60732364,0.66078438,0.24403063,0.10267359,0.17325957,0.35694766,0.16243352,0.53564263,0.17773572,0.28808298
0.43291112,0.66989084,0.1268163,0.16998536,0.51685019,0.48747295,0.18672877,0.08459328,0.37860979,0.35337981
0.74206421,0.75833442,0.38184355,0.36598481,0.19522633,0.20819669,0.40707064,0.20357266,0.25445934,0.26463966
0.54163171,0.27761305,0.21543117,0.42120029,0.39808565,0.12550013,0.35783852,0.33102016,0.14850276,0.56228045
0.5624166,0.61759677,0.02099644,0.19771959,0.40867903,0.1052997,0.43538303,0.02274617,0.31168686,0.74895177
0.51276298,0.84932504,0.35135985,0.22530286,0.14972799,0.58015272,0.21058385,0.3623259,0.50120659,0.14441172
0.57965334,0.53741878,0.28924707,0.42276783,0.50661486,0.14628563,0.49112249,0.11316801,0.50740645,0.7979637
0.50879783,0.50639944,0.3746435,0.43371649,0.51301985,0.53220874,0.05463358,0.32101979,0.07686937,0.7877556
0.46382466,0.89149759,0.21732019,0.23238234,0.51928025,0.51808286,0.28401038,0.12219004,0.07970278,0.19699587
0.53356579,0.32066661,0.07447963,0.3367457,0.44538383,0.36227967,0.42864138,0.1130123,0.47375765,0.72587079
0.68079593,0.52191891,0.03469511,0.30778002,0.1423906,0.12733653,0.21180084,0.15146495,0.1582162,0.2495753
0.65150266,0.86414716,0.12077834,0.33083949,0.05571787,0.40952585,0.3963843,0.0529259,0.08265917,0.30090057
0.51216665,0.51196597,0.35804735,0.32252953,0.20548897,0.11457866,0.50806519,0.17636993,0.34575149,0.23777259
0.40342751,0.23948474,0.29909393,0.28046775,0.25792281,0.35207898,0.28541404,0.30488437,0.37197005,0.23725637
0.44898617,0.70869685,0.34925402,0.05520423,0.27337399,0.43707137,0.08905136,0.31900942,0.05273177,0.47430746
0.55219482,0.56670731,0.05994095,0.16109058,0.31017077,0.11393201,0.15270074,0.32906827,0.06819907,0.44747025
0.67347683,0.47367719,0.20529914,0.21642334,0.07886839,0.30430807,0.45345768,0.40333844,0.22985282,0.66784632
0.64832179,0.57108279,0.01811592,0.16814741,0.08187996,0.59676801,0.5172914,0.05658015,0.51490105,0.10284911
0.51354677,0.71979821,0.30633107,0.44068331,0.37294041,0.28119907,0.5464283,0.2227142,0.48089875,0.73287246
0.50025821,0.65252968,0.26471702,0.25189911,0.37676705,0.24127344,0.13923681,0.304747,0.30028655,0.60405786
0.43907609,0.12270917,0.00909413,0.14829609,0.38674993,0.34944494,0.3159668,0.45638103,0.15118138,0.32923501
0.46025989,0.85118008,0.29000958,0.06852319,0.45473909,0.28058233,0.43302673,0.48839101,0.02829227,0.22837877
0.39035869,0.1461895,0.23911396,0.32241309,0.07433816,0.45729759,0.25113268,0.14419982,0.13515268,0.70188577
0.37257761,0.51303876,0.11570538,0.37078809,0.41575874,0.22539703,0.34895884,0.37644191,0.18995251,0.29727039
0.40730417,0.63496569,0.0884171,0.14921541,0.08047882,0.57168614,0.48985695,0.50313616,0.35177636,0.38758442
0.54824831,0.87838638,0.37663456,0.30867729,0.4429023,0.22530395,0.25816232,0.09908533,0.2195239,0.62317959
0.53940753,0.78248593,0.12029457,0.32425802,0.45288808,0.55310765,0.33119297,0.53292668,0.31536198,0.17654678
0.44714341,0.27860265,0.25868234,0.41655722,0.47356669,0.1008552,0.41229236,0.12095526,0.16228464,0.56504378
0.59116882,0.80142396,0.07526532,0.34752946,0.41215262,0.35736776,0.2896971,0.48082114,0.19647108,0.76905423
0.35613348,0.85098462,0.38483102,0.07044597,0.549786,0.31340648,0.17129659,0.34033281,0.12839197,0.73889105
0.57083172,0.72490083,0.1522647,0.24946955,0.22962978,0.1938589,0.30640827,0.28355697,0.07226236,0.78654929
0.53779617,0.77499032,0.3657322,0.17940312,0.25696509,0.3593886,0.16063705,0.09733904,0.15821028,0.75302594
0.58165717,0.4457109,0.06096456,0.16184207,0.23991989,0.50834949,0.29965074,0.36694222,0.3829687,0.26527527
0.67863678,0.87387645,0.25667778,0.2309561,0.13411682,0.48723653,0.13463286,0.40176617,0.27880765,0.74016756
0.56685474,0.62061138,0.02349282,0.03454422,0.47334869,0.56985346,0.38410777,0.42509959,0.23856788,0.6866322
0.44257336,0.67159226,0.00365658,0.23746516,0.23660035,0.38980938,0.38337736,0.34675526,0.2760982,0.43125516
0.35264494,0.55028198,0.00474039,0.24764959,0.18737037,0.58761364,0.0585713,0.45097333,0.37723746,0.66044074
0.71390935,0.20347281,0.03852556,0.08402592,0.14596603,0.33955079,0.4576072,0.16168211,0.2303551,0.34859714
0.51241096,0.5607017,0.39609321,0.11711862,0.39202081,0.51632691,0.37686786,0.47485615,0.4225805,0.14732036
0.50170561,0.55110712,0.02244598,0.02406357,0.13569179,0.32492212,0.26695483,0.43571944,0.31990401,0.69773143
0.38814473,0.53196416,0.0170207,0.11090933,0.48405845,0.53815487,0.28775014,0.04467784,0.05940447,0.74642106
0.70972466,0.55953769,0.01316071,0.41936954,0.20724235,0.57880805,0.34351805,0.41869487,0.39773704,0.36677313
0.380775,0.2467112,0.09618888,0.37889974,0.2445783,0.54308917,0.21586492,0.42047291,0.09417381,0.79170413
0.63966543,0.51061842,0.38972933,0.04308947,0.26854413,0.51127106,0.22029637,0.427573,0.52607495,0.3656262
0.65942197,0.14310801,0.10933081,0.44681193,0.29530173,0.24569616,0.52057142,0.24887941,0.38023827,0.55568377
0.38427765,0.60252039,0.31922207,0.32663667,0.091019,0.13482153,0.40583858,0.35596747,0.4120173,0.30800832
0.39262037,0.12405227,0.12330698,0.17476452,0.18488322,0.12287885,0.14369589,0.25788715,0.3140122,0.37379181
0.36050476,0.39605314,0.0372257,0.27715883,0.21221517,0.26188085,0.19592368,0.22553377,0.06489074,0.72881795
0.71208303,0.88297499,0.22878417,0.09292066,0.24036601,0.12636203,0.20056563,0.28135569,0.05353159,0.39296691
0.51844094,0.49770042,0.03076854,0.12823089,0.17329503,0.39376853,0.3469032,0.12364056,0.07669535,0.29935376
0.72952938,0.37912943,0.24807688,0.36575288,0.21477086,0.23410492,0.45773774,0.47553949,0.53633945,0.17800962
0.47826606,0.85887756,0.0803406,0.15509881,0.53228731,0.58279887,0.19572408,0.38832762,0.28023388,0.49463308
0.44696972,0.41332314,0.32659781,0.18896211,0.10694391,0.36011778,0.34611352,0.30918342,0.3813077,0.47607139
0.73120184,0.48006533,0.28334682,0.20853563,0.1956656,0.4310594,0.45948278,0.44169812,0.23684504,0.43949832
0.60333442,0.30877651,0.26346519,0.32755165,0.44453838,0.09068082,0.54535031,0.27399439,0.2324267,0.4447611
0.71815687,0.65953292,0.21745808,0.36000999,0.22976475,0.54252583,0.31845299,0.35823559,0.06504043,0.63364691
0.61304066,0.39690688,0.25879994,0.03904758,0.5418041,0.42260954,0.24980887,0.41892187,0.53182989,0.38992799
